,name,brand_id,fs_id,address,address2,city,state,country,zip,phone,website,guide,id,lat,lng,created_at,updated_at,distance_km
1693,Golden Chick,596d0e50a4e05b136dc62153,,9600 N LAMAR BLVD,,Austin,TX,US,78753,+15128733336,http://goldenchick.com/,,2254885,30.36543846130371,-97.69568634033203,2017-08-20T14:08:40.000Z,2017-08-20T14:08:40.000Z,11.62694450284259
1694,Buffalo Wild Wings,521b95464a56d006cae29dac,,"7604 North Interstate Highway 35, Austin",,Austin,Texas,US,78752,+15123239061,http://www.buffalowildwings.com/,"<p><b>Go Naked</b></p><p>Skip the deep-fried Traditional Wings, Boneless Wings, and Chicken Tenders. Try the grilled Naked Tenders instead - 4 pieces clock in with only 170 calories.</p><p><b>Splurge on Salad</b></p><p>Load up on veggies and keep calories in check with a Garden Chicken Salad topped with grilled or blackened chicken. </p><p><b>Smart Sides</b></p><p>Skip the high-calorie fries, onion rings, and chips and pair a Side Salad or carrot and celery Veggie Boat with your Naked Tenders.</p>",796314,30.350566864013672,-97.69306945800781,2017-06-26T21:54:29.000Z,2018-06-30T18:28:55.000Z,11.649277073533046
1695,Texas Roadhouse,54ba22ce56c10ee03d34ac53,,15415 N. I-35 SERVICE ROAD NB,,Austin,TX,US,78660,+15126701818,http://www.texasroadhouse.com,,1847187,30.44219970703125,-97.66819763183594,2017-07-12T17:52:15.000Z,2017-08-20T14:04:09.000Z,11.649664016278642
1696,Whataburger,513fbc1283aa2dc80c00002f,,9516 N LAMAR BLVD,,Austin,TX,US,78753,+15128368348,http://www.whataburger.com,,799387,30.365100860595703,-97.6958999633789,2017-06-26T21:54:56.000Z,2017-08-20T14:08:56.000Z,11.650854894482482
1697,Which Wich,513fbc1283aa2dc80c000089,,1701 W PARMER LN STE 102,,Austin,TX,US,78727,+15123399424,http://www.whichwich.com/,,840302,30.41219711303711,-97.68867492675781,2017-06-26T21:59:29.000Z,2017-08-20T14:04:30.000Z,11.661144837474414
1698,Wingstop,513fbc1283aa2dc80c00006d,,1701 W PARMER LN,,Austin,TX,US,78727,+15129779464,http://www.wingstop.com/,,784454,30.41219711303711,-97.68867492675781,2017-06-26T21:53:00.000Z,2017-08-20T14:04:16.000Z,11.661144837474414
1699,Sonic,513fbc1283aa2dc80c000010,,1637 WELLS BRANCH PKWY,,Austin,TX,US,78728,+15129900466,http://www.sonicdrivein.com/,"<p><b id=""docs-internal-guid-c36d44f9-83b3-d5e2-4f6e-751171092864""></b></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b></b></span></p><p style=""color: rgb(85, 85, 85);background-color: rgb(255, 255, 255);""><span style=""color: rgb(0, 0, 0);background-color: transparent;""><b><b>Think small</b></b></span><br/></p><p dir=""ltr"" style=""color: rgb(85, 85, 85);background-color: rgb(255, 255, 255);""><span style=""color: rgb(0, 0, 0);background-color: transparent;"">When it comes to burgers, smaller is better. At Sonic, that means a Jr. Burger or Jr. Deluxe Cheeseburger. Got a hankering for a hot dog? S</span><span style=""color: rgb(0, 0, 0);"">kip the footlong and stick with a regular New York, All-American, or Chicago Dog.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go wacky</b></span><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Keep a lid on calories by ordering a Wacky Pack kid's meal. Pair Chicken Strips, a Jr. Burger, Corn Dog, or Hot Dog with Apple Slices and 1% Milk, Orange Juice, or Apple Juice for a 500-calorie meal. </span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Trim chicken</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">With around 450 calories each, the Classic Grilled Chicken Sandwich and Grilled Chicken Wrap are great choices.</span></p>",785118,30.439664840698242,-97.67076873779297,2017-06-26T21:53:05.000Z,2017-08-20T14:05:20.000Z,11.66413747063102
1700,Domino's,513fbc1283aa2dc80c000003,,8141 MESA DR # C,,Austin,TX,US,78759,+15126513516,http://www.dominos.com,"<div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Pizza Crust</b></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">When it comes to pizza crust, the thinner the better. On average, thin crust pizza at Domino's has 20% fewer calories than hand tossed. Pass on the even thicker pan crust.</div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Toppings</b><br/></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">Pile on those vegetables! Veggies on pizza is a great way to fill up without filling out. If adding protein, stick to the leaner options like chicken or ham and skip the fatty beef, pepperoni, sausage, and steak.</div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Sides</b><br/></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">Pair your pizza with a side salad instead of breadsticks or chicken wings, You'll save calories and add another dose of veggies to your meal.</div>",797667,30.372289657592773,-97.75684356689453,2017-06-26T21:54:41.000Z,2017-08-20T14:18:09.000Z,0.7223997064158194
1701,Subway,513fbc1283aa2dc80c000005,,8023 MESA DR,,Austin,TX,US,78731,+15127958882,http://www.subway.com,"<p><b id=""docs-internal-guid-6dd52ca7-83bb-38fc-ff7e-f8009bd649c2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway is a great place for a protein rich meal on the go. If you follow some of these tips you will satisfy your sandwich craving with a big nutritional punch!</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Pile on the veggies</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway lets you add as many veggies as you want at no additional charge! This is a great way to add more nutrients to your sandwich.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go light on the spreads</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose light mayo or skip mayo all together and save 50-100 calories. Add some zest with mustard or honey mustard instead.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Choose sweets carefully</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose apples or a yogurt parfait instead of cookies if you're looking for a sweet ending to your meal.</span></p>",796067,30.371000289916992,-97.75700378417969,2017-06-26T21:54:27.000Z,2017-08-20T14:08:31.000Z,0.8057620074636164
1702,Starbucks,513fbc1283aa2dc80c00001f,,8040 MESA DR,,Austin,TX,US,78731,+15123451825,http://www.starbucks.com,"<p><b id=""docs-internal-guid-825ed8d2-82fe-2196-a809-a535cba9006f""></b></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);background-color: transparent;"">Caffeine is a morning necessity for millions worldwide. If you’re not a fan of drinking your coffee black or espresso straight, try these suggestions to skim calories, fat, and sugar from your beverage of choice.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Make your latte “skinny”</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Lose the whip and substitute nonfat milk  in your latte to cut fat and calories. Lose the sugary syrups and pump up the flavor with the sugar-free versions instead. </span><span style=""color: #000000;background-color: transparent;""><br class=""kix-line-break""/></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Downsize</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If you can't resist that Caramel Macchiato or Vanilla Latte, stick to a modest Tall or Short size to indulge for fewer calories.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Snack smart</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">For a healthy breakfast on-the-go, try the Whole-Grain Oatmeal, Reduced-Fat Turkey Bacon Breakfast Sandwich, or the Spinach &amp; Feta Breakfast Wrap. Looking for a snack? Satisfy your sweet tooth with seasonal fruit or a Greek yogurt parfait.  If you need something a bit more substantial to battle the afternoon hunger, try the Protein Bistro Box.</span></p>",799007,30.37029457092285,-97.75786590576172,2017-06-26T21:54:53.000Z,2017-08-20T14:08:59.000Z,0.918260653539098
1703,Luby's,521b95434a56d006cae296f9,,8176 N MOPAC EXPY,,Austin,TX,US,78759,+15123466040,http://www.lubys.com,,2066528,30.368066787719727,-97.74322509765625,2017-07-14T18:48:59.000Z,2017-08-20T14:09:14.000Z,1.008357215993696
1704,Buca Di Beppo,51cb34aa97c3e632be9f3961,,3612 TUDOR BLVD,,Austin,TX,US,78759,+15123428462,http://www.bucadibeppo.com/,,792031,30.38417625427246,-97.73748779296875,2017-06-26T21:53:54.000Z,2017-08-20T14:18:00.000Z,1.5753518260070045
1705,Taco Cabana,521b95434a56d006cae2976a,,9605 RESEARCH BLVD,,Austin,TX,US,78759,+15123380345,http://www.tacocabana.com/,,843407,30.388282775878906,-97.74300384521484,2017-06-26T21:59:50.000Z,2017-08-20T14:09:11.000Z,1.6222937155761736
1706,Five Guys,513fbc1283aa2dc80c00003f,,10000 RESEARCH BLVD,,Austin,TX,US,78759,+15123380300,http://www.fiveguys.com,"<p><b id=""docs-internal-guid-f6f29d9e-671b-e9c3-2a9b-0cbb62b7ae48""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Little Burgers</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Going with a little burger (1 patty instead of 2) shaves around 200 calories off of your meal!</span></p><p><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Add Veggies</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Add vegetable toppings like grilled onions, grilled mushrooms, and tomatoes to your burger instead of bacon and cheese. You will be adding a ton of flavor and nutrition but not the fat.</span></p><p><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Go Bunless</i></span></p><p><span style=""color: #000000;background-color: transparent;"">Ask for you burger to be wrapped in lettuce instead of a bun. This is a great way to swap the processed carbohydrates and calories in exchange for more vitamins and minerals.</span></p>",838322,30.389999389648438,-97.74625396728516,2017-06-26T21:59:16.000Z,2017-08-20T14:02:07.000Z,1.706125020126342
1707,Cheesecake Factory,5965006831a80a7338b667ae,,10000 RESEARCH BLVD STE 256,,Austin,TX,US,78759,+15122410777,http://www.thecheesecakefactory.com/,,2014875,30.389999389648438,-97.74600219726562,2017-07-14T18:41:16.000Z,2017-08-20T14:01:22.000Z,1.7113748638880661
1708,Einstein Bros. Bagels,513fbc1283aa2dc80c00003e,,3022 W ANDERSON LN,,Austin,TX,US,78757,+15123749666,http://www.einsteinbros.com/#/home/,,1865824,30.360599517822266,-97.73978424072266,2017-07-12T17:55:19.000Z,2017-08-20T14:06:28.000Z,1.8773962776215556
1709,Zoe's Kitchen,de362894177c393830b42338,,10000 RESEARCH BLVD,,Austin,TX,US,78759,+15123729080,https://zoeskitchen.com,,778433,30.391841888427734,-97.74860382080078,2017-06-26T21:52:22.000Z,2017-08-20T14:01:50.000Z,1.8775160524773047
1710,Mimi's Cafe,513fbc1283aa2dc80c00025f,,"10515 N. Mopac Expy. NB, Austin",,Austin,Texas,US,78758,+15122410309,http://www.mimiscafe.com/,,2476779,30.38587188720703,-97.73429107666016,2018-08-17T17:59:55.000Z,2018-08-17T17:59:55.000Z,1.9318853848325144
1711,Gatti's Pizza,513fbc1283aa2dc80c0003ee,,2931 W ANDERSON LN,,Austin,TX,US,78757,+15125838090,http://gattispizza.com,,788326,30.360107421875,-97.73907470703125,2017-06-26T21:53:28.000Z,2017-08-20T14:06:19.000Z,1.9598269912091397
1712,Panera Bread,513fbc1283aa2dc80c00000c,,"9901 North Capital of Texas Highway, Austin",,Austin,Texas,US,78759,+15127957308,http://www.panerabread.com/,"<p><b id=""docs-internal-guid-c36d44f9-883d-c841-30a8-f1d7a7c1c4f6""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Better Breakfast</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Skip the muffins, scones, and pastries and grab a hearty bowl of Steel Cut Oatmeal. Not an oatmeal fan? Try the Strawberry Granola Parfait, Seasonal Fruit Cup, or any of the three Breakfast Power Sandwiches. </span></p><p><span style=""color: rgb(0, 0, 0);background-color: transparent;""><b>Think Thin</b></span><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Trim the calories from your bagel and schmear with a thin Sprouted Grain Bagel Flat topped with a reduced-fat cream cheese spread. </span></p><p dir=""ltr""><b style=""color: rgb(0, 0, 0);background-color: transparent;"">Veg Out</b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">With over a dozen salads on the menu, it’s easy to get your veggies at Panera. Most full-size salads clock in with only around 500 calories, so munch on! If it’s gotta be a sandwich, try pairing just half a sandwich with a salad as a You Pick 2 combo. </span></p>",797909,30.391000747680664,-97.74099731445312,2017-06-26T21:54:44.000Z,2018-08-17T17:59:55.000Z,1.977701247736462
1713,Jimmy John's,513fbc1283aa2dc80c000054,,2937 W ANDERSON LN,,Austin,TX,US,78757,+15124659700,http://www.jimmyjohns.com/,"<p><b>Slim Subs</b></p><p><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">Skip the high calorie Giant Club Sandwiches and go for a Plain Slim instead. Your best bets are the Slim Roast Beef and Slim Turkey Breast which clock in with less than 500 calories each. Ask them to add lettuce and tomato to add an (almost) calorie free crunch. Plain Slims too plain? Try the Big John or Turkey Tom subs for only about 50-100 calories more.</span><br/></p><p><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>The Unwich</b></span></p><p><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">Cut even more calories (and carbs!) by ordering your sub as an Unwich. They'll swap the bread for a lettuce wrap, saving you 280 calories.</span><br/></span></p><p><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Smart Side</b></span></span></p><p><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">Gotta have chips with that sandwich? A bag of Thinny Jimmy Chips will only add 130 calories to your meal.</span><br/></span></span></p>",841525,30.359909057617188,-97.73857879638672,2017-06-26T21:59:37.000Z,2017-08-20T14:06:28.000Z,2.004109218207479
1714,Pizza Hut,513fbc1283aa2dc80c000009,,3435 GREYSTONE DR STE 101,,Austin,TX,US,78731,+15124189444,https://order.pizzahut.com/home,"<p><b id=""docs-internal-guid-6dd52ca7-8d03-6a1a-567a-630329751438""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Load up on veggies</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Add a nutritional boost (for very few calories) by loading your pizza up with veggies! The more veggies the better!</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Mind your meat</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If meat is what you are after, skip the pepperoni and Italian sausage and choose lean ham instead.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Keep it thin </i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Thin crust, that is! Choose a thin crust instead of hand tossed or pan and save up to calories per medium slice. </span></p>",842067,30.35700035095215,-97.74800109863281,2017-06-26T21:59:41.000Z,2017-08-20T14:06:49.000Z,2.0106428323530605
1715,Starbucks,513fbc1283aa2dc80c00001f,,2900 W ANDERSON LN,,Austin,TX,US,78757,+15124671548,http://www.starbucks.com,"<p><b id=""docs-internal-guid-825ed8d2-82fe-2196-a809-a535cba9006f""></b></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);background-color: transparent;"">Caffeine is a morning necessity for millions worldwide. If you’re not a fan of drinking your coffee black or espresso straight, try these suggestions to skim calories, fat, and sugar from your beverage of choice.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Make your latte “skinny”</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Lose the whip and substitute nonfat milk  in your latte to cut fat and calories. Lose the sugary syrups and pump up the flavor with the sugar-free versions instead. </span><span style=""color: #000000;background-color: transparent;""><br class=""kix-line-break""/></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Downsize</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If you can't resist that Caramel Macchiato or Vanilla Latte, stick to a modest Tall or Short size to indulge for fewer calories.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Snack smart</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">For a healthy breakfast on-the-go, try the Whole-Grain Oatmeal, Reduced-Fat Turkey Bacon Breakfast Sandwich, or the Spinach &amp; Feta Breakfast Wrap. Looking for a snack? Satisfy your sweet tooth with seasonal fruit or a Greek yogurt parfait.  If you need something a bit more substantial to battle the afternoon hunger, try the Protein Bistro Box.</span></p>",788306,30.35955047607422,-97.7377700805664,2017-06-26T21:53:28.000Z,2017-08-20T14:06:03.000Z,2.0803666429767995
1716,Jersey Mike's Subs,521b95434a56d006cae296b3,,10001 RESEARCH BLVD,,Austin,TX,US,78759,+15123384200,http://jerseymikes.com,,1234950,30.393449783325195,-97.74602508544922,2017-07-05T18:52:43.000Z,2017-08-20T14:01:21.000Z,2.086655131177097
1717,Starbucks,513fbc1283aa2dc80c00001f,,10107 RESEARCH BLVD,,Austin,TX,US,78759,+15126871315,http://www.starbucks.com,"<p><b id=""docs-internal-guid-825ed8d2-82fe-2196-a809-a535cba9006f""></b></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);background-color: transparent;"">Caffeine is a morning necessity for millions worldwide. If you’re not a fan of drinking your coffee black or espresso straight, try these suggestions to skim calories, fat, and sugar from your beverage of choice.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Make your latte “skinny”</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Lose the whip and substitute nonfat milk  in your latte to cut fat and calories. Lose the sugary syrups and pump up the flavor with the sugar-free versions instead. </span><span style=""color: #000000;background-color: transparent;""><br class=""kix-line-break""/></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Downsize</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If you can't resist that Caramel Macchiato or Vanilla Latte, stick to a modest Tall or Short size to indulge for fewer calories.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Snack smart</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">For a healthy breakfast on-the-go, try the Whole-Grain Oatmeal, Reduced-Fat Turkey Bacon Breakfast Sandwich, or the Spinach &amp; Feta Breakfast Wrap. Looking for a snack? Satisfy your sweet tooth with seasonal fruit or a Greek yogurt parfait.  If you need something a bit more substantial to battle the afternoon hunger, try the Protein Bistro Box.</span></p>",779125,30.393720626831055,-97.74600219726562,2017-06-26T21:52:27.000Z,2017-08-20T14:01:51.000Z,2.116665530450467
1718,Subway,513fbc1283aa2dc80c000005,,9070 RESEARCH BLVD,,Austin,TX,US,78758,+15124079400,http://www.subway.com,"<p><b id=""docs-internal-guid-6dd52ca7-83bb-38fc-ff7e-f8009bd649c2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway is a great place for a protein rich meal on the go. If you follow some of these tips you will satisfy your sandwich craving with a big nutritional punch!</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Pile on the veggies</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway lets you add as many veggies as you want at no additional charge! This is a great way to add more nutrients to your sandwich.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go light on the spreads</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose light mayo or skip mayo all together and save 50-100 calories. Add some zest with mustard or honey mustard instead.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Choose sweets carefully</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose apples or a yogurt parfait instead of cookies if you're looking for a sweet ending to your meal.</span></p>",799044,30.37299919128418,-97.72799682617188,2017-06-26T21:54:53.000Z,2017-08-20T14:18:06.000Z,2.1225137536818126
1719,Corner Bakery Cafe,513fbc1283aa2dc80c000063,,9761 GREAT HILLS TRL # B,,Austin,TX,US,78759,+15127774250,https://cornerbakerycafe.com,,801303,30.394163131713867,-97.75065612792969,2017-06-26T21:55:12.000Z,2017-08-20T14:18:07.000Z,2.131773810341881
1720,La Madeleine,513fbc1283aa2dc80c00029a,,9828 GREAT HILLS TRL,,Austin,TX,US,78759,+15125022474,http://lamadeleine.com/,,2079184,30.394243240356445,-97.74884796142578,2017-07-14T18:50:28.000Z,2017-08-20T14:09:23.000Z,2.1426011870777972
1721,Romano's Macaroni Grill,513fbc1283aa2dc80c000154,,9828 GREAT HILLS TRL STE 900,,Austin,TX,US,78759,+15127950460,http://www.macaronigrill.com,,801347,30.394243240356445,-97.74884796142578,2017-06-26T21:55:13.000Z,2017-08-20T14:09:21.000Z,2.1426011870777972
1722,Starbucks,513fbc1283aa2dc80c00001f,,9722 GREAT HILLS TRL,,Austin,TX,US,78759,+15127951965,http://www.starbucks.com,"<p><b id=""docs-internal-guid-825ed8d2-82fe-2196-a809-a535cba9006f""></b></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);background-color: transparent;"">Caffeine is a morning necessity for millions worldwide. If you’re not a fan of drinking your coffee black or espresso straight, try these suggestions to skim calories, fat, and sugar from your beverage of choice.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Make your latte “skinny”</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Lose the whip and substitute nonfat milk  in your latte to cut fat and calories. Lose the sugary syrups and pump up the flavor with the sugar-free versions instead. </span><span style=""color: #000000;background-color: transparent;""><br class=""kix-line-break""/></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Downsize</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If you can't resist that Caramel Macchiato or Vanilla Latte, stick to a modest Tall or Short size to indulge for fewer calories.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Snack smart</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">For a healthy breakfast on-the-go, try the Whole-Grain Oatmeal, Reduced-Fat Turkey Bacon Breakfast Sandwich, or the Spinach &amp; Feta Breakfast Wrap. Looking for a snack? Satisfy your sweet tooth with seasonal fruit or a Greek yogurt parfait.  If you need something a bit more substantial to battle the afternoon hunger, try the Protein Bistro Box.</span></p>",844563,30.394454956054688,-97.7518081665039,2017-06-26T21:59:57.000Z,2017-08-20T14:18:18.000Z,2.1702348803726554
1723,Newk's Eatery,513fbc1283aa2dc80c000146,,9722 GREAT HILLS TRL,,Austin,TX,US,78759,+15127957507,http://newks.com,,797945,30.394454956054688,-97.7518081665039,2017-06-26T21:54:44.000Z,2017-08-20T14:09:37.000Z,2.1702348803726554
1724,Chili's,513fbc1283aa2dc80c000022,,9070 RESEARCH BLVD,,Austin,TX,US,78758,+15124516228,http://www.chilis.com,"<p><b id=""docs-internal-guid-c36d44f9-8793-62f1-e5d7-aad4c49e5347""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Lighter Entrees</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Keep your entree around 500 calories by ordering a “Lighter Choice” menu item. </span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Slim Sides</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Cut calories and boost veggies by substituting a side of broccoli or asparagus for fries, mashed potatoes, onion rings, or cornbread.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Get Creative</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">You can create your own low-calorie taco or enchilada platter with the Fresh Mex Pairing menu. Pair any one taco or enchilada with a House Salad and the standard sides of rice and beans for a 600 calorie Fresh Mex meal.</span></p>",1716496,30.37346649169922,-97.7272720336914,2017-07-06T08:39:27.000Z,2017-08-20T14:08:51.000Z,2.187004521957802
1725,Whataburger,513fbc1283aa2dc80c00002f,,"2801 West Anderson Lane, Austin",,Austin,Texas,US,78757,+15124584451,http://www.whataburger.com,,841442,30.358684539794922,-97.737060546875,2017-06-26T21:59:37.000Z,2018-01-27T00:07:05.000Z,2.198274925943236
1726,Taco Cabana,521b95434a56d006cae2976a,,8620 BURNET RD STE 101,,Austin,TX,US,78757,+15124582211,http://www.tacocabana.com/,,844824,30.368959426879883,-97.72795104980469,2017-06-26T21:59:59.000Z,2017-08-20T14:08:38.000Z,2.219339060057863
1727,Salata,521b95444a56d006cae299d7,,"10515 North Mopac Expressway #165a, Austin",,Austin,Texas,US,78759,+15124875497,http://salata.com/,,2476785,30.38875389099121,-97.7329330444336,2018-08-17T17:59:56.000Z,2018-08-17T17:59:56.000Z,2.2403564122984703
1728,Olive Garden,513fbc1283aa2dc80c000024,,8833 BURNET RD,,Austin,TX,US,78757,+15124590701,http://www.olivegarden.com,"<p><b id=""docs-internal-guid-c36d44f9-874e-618e-7f7f-9578752ca3fd""></b></p><p><b id=""docs-internal-guid-c36d44f9-8750-fc49-3315-ea250dc7f34f""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Go Easy on the Breadsticks</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">The breadsticks may be tempting, but at 140 calories a pop they can add up quick. Can’t resist? Ask your server not to bring any to your table. </span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Think Green</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Boost veggies by starting your meal with a House Salad instead of soup. </span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Lighter Italian Fare</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Most dinner size entrees and pastas have around 1,000 calories. You can cut calories in half by ordering an entree off the Lighter Italian Fare menu. </span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Downsize Dessert</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If you can’t leave without dessert, try one of the 200 to 300 calorie Dolcini (mini desserts).</span></p>",842946,30.371234893798828,-97.726806640625,2017-06-26T21:59:46.000Z,2017-08-20T14:08:44.000Z,2.264069015516492
1729,Gatti's Pizza,513fbc1283aa2dc80c0003ee,,3720 FAR WEST BLVD,,Austin,TX,US,78731,+15125838092,http://gattispizza.com,,841056,30.355501174926758,-97.7573471069336,2017-06-26T21:59:34.000Z,2017-08-20T14:06:39.000Z,2.279879683584556
